,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.04197815793766641,0.03125499574310393,0.03378169500540858,0.03223765915553522,0.026831489493275656,0.016567705189035345,0.01244307763513907,0.015267714808256939,0.012571426278669041,0.016995945512085622,0.011796238959909352,0.008662622187520522,0.006763121333596327,0.00546122768505677,0.006576568664205919,0.005344756035251438,0.01740551049585736,0.01945883993659594,0.01218799897872241,0.008087058728032196,0.01634350486685701,0.017737235873078218,0.027459485385941455,0.03433377304952226,0.033114470111763175,0.04840404620716616,0.05659602633576162,0.058271335143871034,0.05925144454611506,0.06031370188147014,0.06159945215625547,0.07029533962162919,0.05820731159045876,0.05805068121298177,0.05638099877882644,0.05046180482301842,0.053715761399358,0.06678490052429333,0.05532879886375729,0.06958154243542726,0.06573471511513378,0.06266650223537792,0.06383350945862587,0.059804831298642426,0.061748683062485585,0.051265605836160674,0.051416170838095146,0.06017860677548409,0.05319433362952415,0.0580960642666253,0.058312254062918685,0.050899890887048715,0.06241671754745037,0.06473590730937412,0.05688966449447907,0.05085068470354857,0.04527939940996897,0.0413317713784447,0.044089059353860545,0.04163416299898322,0.05250577189039693,0.053096707912524695,0.05040364109267516,0.05399850807545049,0.05779587323353668,0.04556852261990695,0.04582300260353368,0.05575705110906736,0.06691654298783864,0.07809424121040824,0.07512881274226732,0.07575452953753081,0.07475412000579687,0.06746101652691497,0.06550104466537075,0.06718855088184264,0.08091038952770069,0.08261422219812471,0.07837017869656089,0.07533662339163433,0.07145903771129344,0.07790685223620929,0.07085602557162772,0.07147279850493672,0.073729895451315,0.07738919053551177,0.08452626517735763,0.08162753965673111,0.08592086494628333,0.077199258842189,0.07155783194881435,0.07094926929767532,0.06811257678311662,0.057436878978859934,0.05611671730777013,0.04024916203450771
2,0.022271483795466635,0.014374194509466582,0.016324773051963514,0.016373262274742343,0.012650179724902249,0.010465324620019494,0.009474996489891783,0.00769457057823173,0.006703257066481778,0.0058671467306755844,0.005525334597724354,0.003975219377238429,0.0035591038365803697,0.004165476335684822,0.006001413203779238,0.004469842766653766,0.009993871272226744,0.010769400415961361,0.007541396786720942,0.006421787238414282,0.01048588770877602,0.010694338940231205,0.01423430039419782,0.019261274804911514,0.02039166162790363,0.024249878852882864,0.028098581545960927,0.02869992960548975,0.029587692769402273,0.027980313732057668,0.030677897547090254,0.033485235436462174,0.031639015281587704,0.033214887763655,0.03210599608576665,0.026228388099520758,0.02714894552278831,0.03254734931381162,0.027191927416660898,0.03307146689264243,0.028866457189311374,0.031075394550409526,0.029515580294957103,0.03158151608283828,0.03246614763407571,0.027491205291902188,0.030500343492790655,0.02972771421527882,0.02657125563079796,0.02906225407973293,0.029292002296513794,0.025616616111578856,0.03101324467851262,0.03590972643181791,0.029708796762942483,0.026668707062108644,0.022715378085045815,0.021371077031464195,0.018024076195691324,0.022063243970516948,0.02589984028545605,0.024154850432624834,0.025282335917133057,0.028689748819402325,0.02943048305183697,0.02574165696265442,0.02332993669281115,0.027837076397277845,0.03198183118860221,0.0355475799735266,0.03418098487847425,0.034117958771842226,0.03708656590599785,0.03151576368945136,0.03369248588312934,0.034723616180810025,0.03934668678972429,0.03994176958051531,0.038964095806592144,0.038651981139018354,0.039199638817647264,0.03865308099278106,0.0338529446839637,0.035506929142439504,0.039974671431913036,0.03939356118513355,0.04227854737545644,0.043187585835661686,0.04323623580701172,0.03884604197942947,0.03667921970494531,0.03535851301065635,0.03465104572272148,0.028635211472173804,0.027394085419883467,0.0186977457263112
3,0.01579975597049675,0.010871437209054171,0.011872926176081681,0.010114247433544735,0.00830025237171564,0.006638047339426489,0.006505245710404893,0.00499289248489978,0.004349936808370167,0.004740074658137989,0.0046103702497589955,0.0035816066031294533,0.0029764939147235206,0.0028893558937171573,0.003633536700427865,0.0028874340813675845,0.005948294597947991,0.007113535133119095,0.005167266458940944,0.0038467960356345214,0.006445044303503426,0.006757170839384504,0.009345347028995225,0.011495905209565007,0.012337361532471742,0.0171104866733123,0.017732653207110805,0.020262825357371606,0.021121980270946052,0.019102757354499577,0.02022953676630218,0.02219611365028242,0.02172588946091716,0.021596549510266107,0.020440828051276172,0.017874204557718983,0.0194947222312973,0.02408328437299096,0.020760844222289094,0.022594288941117712,0.022942782997795605,0.021266899556287102,0.022923486224837027,0.022984575806749456,0.02313842640881743,0.02306764286275265,0.023741413488230303,0.022358574978606504,0.021399207757032405,0.02137439197933911,0.021386312101383104,0.017291467288212382,0.021364752163437906,0.02064973018698976,0.018631874831657867,0.01858690105629708,0.015096962405444187,0.014015597567736042,0.012134314588807012,0.01525920700127603,0.015605106986390397,0.015831831744799366,0.01676901053618284,0.018347509149677584,0.019017173755478126,0.015541205198520487,0.013950287326310665,0.017064127646493225,0.01963942076928506,0.022943453459651417,0.022561675532542822,0.024210210833691483,0.02495473643059994,0.020545211506204822,0.023211140129105315,0.023824211367175368,0.02689969426534965,0.026637166722037947,0.025025890817243372,0.026612631474950355,0.023671159116335317,0.023293885716138996,0.023466434454601896,0.023991040585177155,0.025804719615502833,0.026713957096763274,0.028244413590760253,0.02858303282810766,0.028860869892406767,0.028026372308199585,0.02604062016788753,0.025663278304365444,0.023036551634399327,0.019891961758089466,0.020818402615939025,0.014423347108023944
4,0.0116418725431178,0.008334797605928514,0.009568969908108151,0.0072791273289355175,0.005299284731080052,0.004143526761693863,0.00416012342190533,0.004385252284104658,0.0035054188603569976,0.003950998586275587,0.0026354462514601813,0.0019187463192307673,0.0017989008036019482,0.0019993599717536784,0.002351332019254178,0.0021894729609764027,0.004145802873290378,0.004648052702348306,0.004143532344653813,0.0029106543229812354,0.004616325324703677,0.004716771003909683,0.00646693921686635,0.008986017176804143,0.009247378495183221,0.013480801719310953,0.01423773719264625,0.015051147182822688,0.01509857036893973,0.014923646806767416,0.014016323677470738,0.01591614731190707,0.014573262783509828,0.014250105694865681,0.013994175289593548,0.011297190168303696,0.013230401372458978,0.015945747738456827,0.014508914080341252,0.016838399539026164,0.0162891536585405,0.01753035293526845,0.017250265073897778,0.016216915665712827,0.0162738254152988,0.014514925180059908,0.015498857403580306,0.01563549794371215,0.014049808929630044,0.014306877902597704,0.015377181248802942,0.012604526908401675,0.014680477809694075,0.01497742235645862,0.013533754037074804,0.013092752134958497,0.011433427427063596,0.010086913707129365,0.009543499378944371,0.01094181763088907,0.011751273369941828,0.011362000498593068,0.01080266088762913,0.012395377106346474,0.012851088397340879,0.011382522900963626,0.011047523625030564,0.01341791621588849,0.01439340215271513,0.018147822936008234,0.01744167587109196,0.018769577939489756,0.019523375892996065,0.014956417692615024,0.016211588900542664,0.01728641296434556,0.019764388937877988,0.019110242430956225,0.019690080419620316,0.01989862506049875,0.019200851711586593,0.017571558919191398,0.0166382342165195,0.01610617871201175,0.018760066708941675,0.019174933153273798,0.020806336660834316,0.02171005206800163,0.020938109148225324,0.019463555516215515,0.01818767632349135,0.01652282273664189,0.01660820754793399,0.01421915423131515,0.014320859354506322,0.009682574685013972
5,0.008989767961797554,0.0057899991946162,0.006835239662413572,0.005907610247249452,0.004798114931838254,0.003734862345681629,0.0033106298417073477,0.0025981248424226696,0.002518414902093215,0.002558097466269231,0.002016334019433825,0.0018061793992110537,0.00155260360051731,0.0012956734230373337,0.0015012721732471637,0.0014653976750778704,0.0034925179178322283,0.0036399553930370272,0.002836873519493701,0.00221746967043737,0.0033996099056725145,0.0035833679248903723,0.0049976918530859,0.006532147511170773,0.007972163272994895,0.009645733995691831,0.010878803154129812,0.011991321843769498,0.010291330328759354,0.010372658141533495,0.010750834806161905,0.011648555542601302,0.010155670651430276,0.010781794576629686,0.011370183062184456,0.009553316840439464,0.009594053418539425,0.01283662864743755,0.011106982550898327,0.01241539147227419,0.012661395830845351,0.012182254834089324,0.011921969665011231,0.013137348792677452,0.012874906689570491,0.011073101126816217,0.01125224786413564,0.011565686595114416,0.010960458020942681,0.011607612932548172,0.012212280832225777,0.011063365503251696,0.012143882327225818,0.01118282481926841,0.009845879156625824,0.009326077383791535,0.00879891019745322,0.008414011760112302,0.006962528549521419,0.00822648591178513,0.0087978377169285,0.008993689101128681,0.00881426400812651,0.011075117093312931,0.012386014360757152,0.009813810009598325,0.009030467795269542,0.011353699631480885,0.012045398731242048,0.014999221846151337,0.013693511584388777,0.013538647905236121,0.015301592806554975,0.012887253048709517,0.013818231740767782,0.014363618126706666,0.015494201715862153,0.016019897456382416,0.01594677807463419,0.015366576646991264,0.01531894124868989,0.013818987961748937,0.01333246911410881,0.013889380872645633,0.015078145177045685,0.015953540934041287,0.017334001744330172,0.018210238526714613,0.017044652017248203,0.015611272252461249,0.014332850368273881,0.01343443870783723,0.014366460360506117,0.011828682907862324,0.011242264158424251,0.008037120197667608
6,0.0074712102785934095,0.004962246252101596,0.0051667935725560185,0.004549353868430209,0.0035459327446988815,0.0026651296654417395,0.002640663965060834,0.0022607028301523204,0.0016711045790368422,0.0019163367624284772,0.0017877918833424356,0.0015097535101798597,0.0012050295055818184,0.001248952890950226,0.0014362970865044486,0.0013374633207507553,0.0030483900952909737,0.003203343454264495,0.0025781037618376455,0.001995857566756219,0.00334415441602716,0.0030923981746187783,0.004550071951553532,0.0061287451960483795,0.006334746434316751,0.008327006741948511,0.009728394356680657,0.010387659280937836,0.009989115588779438,0.009542793430970992,0.009407181654048238,0.010678551785547075,0.009594770979535063,0.009834155567765965,0.009606927049376122,0.008103619676686205,0.008784560730102092,0.011166724466694049,0.009433029766028058,0.010798533828462843,0.010109765919445537,0.01030037034864768,0.01011915597320694,0.010612207779861684,0.010275403206660398,0.00955664960222784,0.00947370588218491,0.009514459735862554,0.009432097341973268,0.009264108109696892,0.009608302719176688,0.008072613927191444,0.009410108395326541,0.009993602297353146,0.00887890451174462,0.008435829684801716,0.00736594779003115,0.006428673731668852,0.005919994807723984,0.0065001295962373775,0.008072824331485236,0.007665035307228038,0.007878976245823796,0.009152644479182926,0.009268241239631552,0.007574122044332368,0.007012744902535295,0.008362997364877134,0.010381950761304073,0.011676209304586361,0.011347137653592946,0.012206442003797145,0.013054177558448196,0.010263699312661238,0.010791769957962884,0.011476258662633595,0.01275375938472968,0.01402437882214916,0.013432057797201106,0.01275676063546984,0.012058476313894097,0.011985433289827693,0.011678926739511198,0.011552285779713957,0.012905860542045063,0.01235801871899128,0.01348384392004195,0.014008071493930562,0.013280220909531406,0.012737413494439714,0.011543475333614446,0.01222874221863962,0.011361472748905772,0.00960214431626336,0.009304265966624177,0.006784084080874417
7,0.006829015091923241,0.004417572103977583,0.0053407784178717875,0.005169435735179464,0.003752535350623107,0.0028572884247033345,0.0025710349278661054,0.0022641314877249064,0.0017547886121052475,0.0017589751295785535,0.0018574206594890346,0.0014975117436369398,0.00107509256362827,0.001084286366997761,0.0013983102315753917,0.0012453860643007121,0.0026839978522521287,0.0030628470064928037,0.002436028146781713,0.0016724033480766812,0.002769640915876141,0.0028496889243561675,0.003923505056139331,0.004976737015397728,0.005328944287048986,0.007258340851164747,0.007488926448793055,0.008533338578375767,0.00849260943023419,0.008132254829412289,0.008439656707704607,0.009396566310369841,0.00837607124529779,0.009198868885071477,0.008386435908082667,0.007061149114004285,0.007216194452940846,0.009916086263637542,0.008914657824544382,0.009288019396522622,0.009313788104581954,0.009124902617736958,0.009506700495520605,0.009368606761790865,0.009311995179716646,0.008090667550681083,0.008334923095139122,0.00782444851239395,0.007979944718063908,0.008242681932116653,0.008600303565999173,0.00700603673745359,0.00869794078967619,0.008827581136096978,0.008291228392883909,0.008064022415398994,0.0061229639210836975,0.00553686659344231,0.0053051127419227444,0.006134374882500263,0.00692077677639155,0.006915957198644089,0.007050047543632633,0.007605879100901599,0.007755009091838066,0.007105086680449649,0.0062642740907271205,0.007313521099121208,0.008146524319514887,0.009313082048904875,0.009731307969368176,0.010628650930117887,0.011576856769917586,0.008639164135995277,0.008743297649384581,0.010561445485723775,0.011146428291119498,0.01073140962516134,0.010294516762556055,0.010634675355533148,0.01034685458428887,0.009919650756080152,0.009792198445733938,0.010325634817561113,0.010409295497705404,0.010485502423957465,0.011170902296067632,0.011903703257794827,0.011329874525836529,0.01027211433553458,0.009369137879460162,0.00899302882263336,0.008416640133630672,0.007489075258088101,0.00809872912050536,0.005386801661510956
8,0.005904053164683151,0.003929475755009249,0.004308648490053647,0.004134150307181899,0.003113345801906877,0.002581766657230822,0.0024233062403827732,0.0019065146334689036,0.001442700865227177,0.0014239164213626602,0.0016011890902460507,0.0013327081347375503,0.001045307575738359,0.0010320735240014626,0.0012138685701532448,0.001002548588869792,0.0022923484378257995,0.0026778100180133548,0.001900193613687846,0.0015561812160086801,0.002378450950846085,0.002545562253078031,0.0033570369212020134,0.0043266794792110284,0.004731687998590026,0.005638056419417065,0.005664844794888495,0.006609031960062192,0.007161196407466328,0.006671580323218631,0.00768204653378796,0.008416317346064791,0.006887491450458368,0.007633553256453756,0.007376607558299256,0.005782892507698341,0.006300262564518072,0.008820794060807663,0.007576771328038869,0.008090860451603576,0.007874606295999039,0.007652719155263413,0.007363172866177795,0.008358635909750884,0.007627892572278789,0.007068631167482824,0.0075293420054642094,0.006688636446499318,0.006620452210497328,0.006879245091279582,0.007271001327373428,0.006054156648140449,0.007467158285529992,0.007547859935946919,0.006340819187390534,0.0065591995372989,0.0059306735286704364,0.004826019346502204,0.004667010732897924,0.005089589561658194,0.006405855015720346,0.005876949613185502,0.006288860287132344,0.007356192531116057,0.007713646717238463,0.006628481698282806,0.005695824386399449,0.006701297953134336,0.007769512545756627,0.009705901800570068,0.009365507966585834,0.009226273156782795,0.009562122486551444,0.008026255260852658,0.008570880151540177,0.009048081996118095,0.010449814248084504,0.010615682438158575,0.009694777037085038,0.008902483753668979,0.009168776554236242,0.00886195718996662,0.008880955374798301,0.008786646948324102,0.010395096785902709,0.010388725206870376,0.010552091864340675,0.011334269054768626,0.010772948355643784,0.010091696345324823,0.009659463570962423,0.009298709225777486,0.009161051962148224,0.007572042740407575,0.007845201327501897,0.005225577242284094
9,0.005212815229306503,0.00352311938997245,0.0036474544030001576,0.0032656366647005417,0.0026788169628763118,0.0019390055069083002,0.0019039782360504756,0.0017601953923465613,0.0013213003236985995,0.0014398660236885187,0.0012774266715453208,0.0009860458393708379,0.000697294015232552,0.0007199962024117208,0.0009694375802166141,0.00084571142828453,0.001966951383582892,0.0022719834312045243,0.0015336763989086983,0.0012344633599867614,0.0020834407871477283,0.0021616139781974394,0.0029362544618542533,0.0035545057900254976,0.0040171202757217014,0.005951860410892529,0.006112364404406744,0.006242591391327723,0.006504040198729967,0.0058514265903750326,0.006031074111434811,0.006819334458538183,0.006411200576896728,0.006416775370689121,0.006378939783595743,0.0051040060541345635,0.005428768893470091,0.0069620238845913745,0.006354436924834861,0.0072393182403064525,0.007711462234836032,0.007404473774686577,0.007104374054977082,0.007683513394124093,0.006742077744334983,0.00625185391241719,0.006763353066995243,0.006213073626438229,0.006107005360104036,0.006150922225401085,0.0060341868392132375,0.005183521899422897,0.00649509705852066,0.006825805760056472,0.006026868971941724,0.005875006582463703,0.0052611932774103976,0.00472241406382801,0.00413751587168435,0.004554623073503352,0.005482030383167636,0.005200090431646718,0.005091265657652801,0.005274046974402504,0.0058969654141856126,0.005582939864310016,0.0050931973956675055,0.0058739503475358085,0.006436293914644278,0.008250241161957704,0.00805654188405089,0.008010132110610631,0.008347846200902308,0.006819267128034232,0.007585326757788198,0.008026203312110153,0.009020583618586379,0.009425510352544433,0.009297869104068504,0.009615022156087408,0.008988874132219713,0.00838342291868355,0.007804984877388585,0.008140473939344047,0.008987535152477353,0.008576638475016342,0.009159333734572957,0.009290410953280842,0.010040023179003545,0.00918088945070244,0.008064820996079533,0.007788569067406005,0.007388028166311301,0.006361375447856872,0.006042035296776861,0.0041784192335564555
